id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W4386307233,"A rapidly expanding multimedia environment in recent years has led to an explosive increase in demand for multimodality that can communicate with humans in various ways. Even though the convergence of vision and language intelligence has shed light on the remarkable success over the last few years, there is still a caveat: it is unknown whether they truly understand the semantics of the image. More specifically, how they correctly capture relationships between objects represented within the image is still regarded as a black box. In order to testify whether such relationships are well understood, this work mainly focuses on the Graph-structured visual Question Answering (GQA) task which evaluates the understanding of an image by reasoning a scene graph describing the structural characteristics of an image in the form of natural language together with the image. Unlike the existing approaches that have been accompanied by an additional encoder for scene graphs, we propose a simple yet effective framework using pre-trained multimodal transformers for scene graph reasoning. Inspired by the fact that a scene graph can be regarded as a set of sentences describing two related objects with a relationship, we fuse them into the framework separately from the question. In addition, we propose a multi-task learning method that utilizes evaluating the grammatical validity of questions as an auxiliary task to better understand a question with complex structures. This utilizes the semantic role labels of the question to randomly shuffle the sentence structure of the question. We have conducted extensive experiments to evaluate the effectiveness in terms of task capabilities, ablation studies, and generalization.",Yoonseok Heo|Sangwoo Kang,Sogang University|Gachon University,1,A Simple Framework for Scene Graph Reasoning with Semantic Understanding of Complex Sentence Structure,https://doi.org/10.3390/math11173751,0.18196834,FALSE,en,TRUE,gold,Mathematics,journal,2023-08-31,article
https://openalex.org/W4387546385,,Chenxing Li|Yiping Duan|Qiyuan Du|Shiqi Sun|Xin Deng|Xiaoming Tao,Tsinghua University|Tsinghua University|Tsinghua University|Tsinghua University|Beihang University|Tsinghua University,4,VR+HD: Video Semantic Reconstruction From Spatio-Temporal Scene Graphs,https://doi.org/10.1109/jstsp.2023.3323654,0.72787336,FALSE,en,FALSE,closed,IEEE Journal of Selected Topics in Signal Processing,journal,2023-09-01,article
https://openalex.org/W4386590339,,Shiqi Sun|Danlan Huang|Zhijin Qin|Xiaoming Tao|Chengkang Pan|Guangyi Liu,National Engineering Research Center for Information Technology in Agriculture|Tsinghua University|Beijing University of Posts and Telecommunications|Tsinghua University|Tsinghua University|China Mobile (China)|China Mobile (China),0,USGG: Union Message Based Scene Graph Generation,https://doi.org/10.1109/icip49359.2023.10222408,0.0,FALSE,en,FALSE,closed,,,2023-09-11,article
https://openalex.org/W4386869667,,Zi Qin Liew|Minrui Xu|Wei Yang Bryan Lim|Zehui Xiong|Dusit Niyato|Dong In Kim,|Nanyang Technological University|Nanyang Technological University|Singapore University of Technology and Design|Nanyang Technological University|Sungkyunkwan University,15,Mechanism Design for Semantic Communication in UAV-Assisted Metaverse: A Combinatorial Auction Approach,https://doi.org/10.1109/tvt.2023.3317069,6.59328438,FALSE,en,FALSE,closed,IEEE Transactions on Vehicular Technology,journal,2023-09-19,article
https://openalex.org/W4386961215,"The Simultaneous Localization and Mapping (SLAM) method is widely used in the positioning and mapping of robots. In the medical field, SLAM is used in auxiliary medical robots and surgical robots. In endoscopic surgery, SLAM performs endoscopic positioning and scene graph construction for the surgical environment based on the information collected by the endoscope. For research on endoscopic SLAM, this article will first introduce the application of SLAM in endoscopic surgery in recent years. This paper summarizes the innovations and future work of relevant literature in recent years and identifies existing problems in SLAM in endoscopic surgery. Next, this article will introduce the combination of deep learning and SLAM in endoscopic surgery and list some specific applications. Finally, this paper will give a prospect for the future application of SLAM in endoscopic surgery. The research in this paper will be of great value to applying SLAM in endoscopic surgery and conducive to the development of future endoscopic SLAM.",Zheng Zhang,Harbin Institute of Technology,1,Research on endoscopic surgery based on SLAM,https://doi.org/10.54254/2755-2721/12/20230296,0.51995027,FALSE,en,TRUE,hybrid,Applied and Computational Engineering,journal,2023-09-22,article
https://openalex.org/W4387827795,"Scene-graph-based Visual Question Answering (VQA) has emerged as a burgeoning field in Deep Learning research, with a growing demand for robust and interpretable VQA systems. In this paper, we present a novel visual analysis approach that addresses two critical objectives in VQA: identifying and correcting prediction issues and providing insights into model decision-making processes through visualizing internal information. Our approach builds on the GraphVQA framework, which uses graph neural networks to process scene graphs representing images and which was trained on the widely-used GQA dataset. Our analysis tool aims at users familiar with the basics of graph-based VQA. By leveraging query-based scene analysis and visualization of crucial internal states, we are able to detect and pinpoint reasons for inaccurate predictions, facilitating model refinement and dataset curation. Identifying expressive internal states is a challenge. Through rigorous computer-based evaluations and presentation of a use case, we demonstrate the effectiveness of our analysis tool and model state visualization.",Noel Schäfer|Sebastian Künzel|Tanja Munz|Pascal Tilli|Sandeep Vidyapu|Ngoc Thang Vu|Daniel Weiskopf,University of Stuttgart|University of Stuttgart|University of Stuttgart|University of Stuttgart|University of Stuttgart|University of Stuttgart|University of Stuttgart,1,Visual Analysis of Scene-Graph-Based Visual Question Answering,https://doi.org/10.1145/3615522.3615547,0.18196834,FALSE,en,TRUE,gold,,,2023-09-22,article
https://openalex.org/W4391768674,,Yongwei Li|Tao Song|Xinkai Wu,Beihang University|Beihang University|Beihang University,4,Robust Construction of Spatial-Temporal Scene Graph Considering Perception Failures for Autonomous Driving,https://doi.org/10.1109/itsc57777.2023.10422096,0.65424479,FALSE,en,FALSE,closed,,,2023-09-24,article
https://openalex.org/W4387029683,,Ho-Jun Baek|Incheol Kim,,0,C3DSG: A 3D Scene Graph Generation Model Using Point Clouds of Indoor Environment,https://doi.org/10.5626/jok.2023.50.9.758,0.0,FALSE,en,FALSE,closed,Journal of KIISE,journal,2023-09-25,article
https://openalex.org/W4387092463,,Zhenghao Wang|Jing Lian|Linhui Li|Jian Zhao,Dalian University of Technology|Dalian University of Technology|Dalian University of Technology|Dalian University of Technology,4,A Novel Framework for Scene Graph Generation via Prior Knowledge,https://doi.org/10.1109/tcsvt.2023.3319633,0.72787336,FALSE,en,FALSE,closed,IEEE Transactions on Circuits and Systems for Video Technology,journal,2023-09-27,article
https://openalex.org/W4387127047,"In modeling vision, there has been a remarkable progress in recognizing a range of scene components, but the problem of analyzing full scenes, an ultimate goal of visual perception, is still largely open. To deal with complete scenes, recent work focused on the training of models for extracting the full graph-like structure of a scene. In contrast with scene graphs, humans’ scene perception focuses on selected structures in the scene, starting with a limited interpretation and evolving sequentially in a goal-directed manner [G. L. Malcolm, I. I. A. Groen, C. I. Baker, Trends. Cogn. Sci. 20 , 843–856 (2016)]. Guidance is crucial throughout scene interpretation since the extraction of full scene representation is often infeasible. Here, we present a model that performs human-like guided scene interpretation, using an iterative bottom–up, top–down processing, in a “counterstream” structure motivated by cortical circuitry. The process proceeds by the sequential application of top–down instructions that guide the interpretation process. The results show how scene structures of interest to the viewer are extracted by an automatically selected sequence of top–down instructions. The model shows two further benefits. One is an inherent capability to deal well with the problem of combinatorial generalization—generalizing broadly to unseen scene configurations, which is limited in current network models [B. Lake, M. Baroni, 35th International Conference on Machine Learning, ICML 2018 (2018)]. The second is the ability to combine visual with nonvisual information at each cycle of the interpretation process, which is a key aspect for modeling human perception as well as advancing AI vision systems.",Shimon Ullman|Liav Assif|Alona Strugatski|Ben-Zion Vatashsky|Hila Levi|Aviv Netanyahu|Adam Yaari,Weizmann Institute of Science|Weizmann Institute of Science|Weizmann Institute of Science|Weizmann Institute of Science|Weizmann Institute of Science|Massachusetts Institute of Technology|Massachusetts Institute of Technology,3,Human-like scene interpretation by a guided counterstream processing,https://doi.org/10.1073/pnas.2211179120,0.54590502,FALSE,en,TRUE,hybrid,Proceedings of the National Academy of Sciences,journal,2023-09-28,article
https://openalex.org/W4390873597,,Kunal Pratap Singh|Jordi Salvador|Luca Weihs|Aniruddha Kembhavi,Allen Institute|Allen Institute|Allen Institute|Allen Institute,14,Scene Graph Contrastive Learning for Embodied Navigation,https://doi.org/10.1109/iccv51070.2023.00999,2.54755676,FALSE,en,FALSE,closed,,,2023-10-01,article
https://openalex.org/W4390190087,"We propose a new task, non localized scene graph verification, whose objective is to provide a justified expression of inconsistencies between the visual content of the image and its non-localized scene graph in order to diagnose errors or anticipate corrections. We introduce a sequential algorithm capable of detecting and proposing plausible corrections, taking into account the information already present in the scene graph and exploiting knowledge priors. Instead of relying on object detection that requires bounding box annotations, we use a simple visual question answering (VQA) as a proxy for visual content analysis. We show on the VG150 dataset that our strategy is efficient compared to a baseline adapted from a caption editing approach. We also show that our algorithm is able to efficiently correct corrupted scene graphs.",Dao Thauvin|Stéphane Herbin,Université Paris-Saclay|Office National d'Études et de Recherches Aérospatiales|Université Paris-Saclay|Office National d'Études et de Recherches Aérospatiales,2,Knowledge Informed Sequential Scene Graph Verification Using VQA,https://doi.org/10.1109/iccvw60793.2023.00009,0.36393668,FALSE,en,TRUE,green,,,2023-10-02,article
https://openalex.org/W4387500623,,Huihui Li|Baorong Liu|Dongqing Wu|Hang Liu|Lei Guo,Northwestern Polytechnical University|Northwestern Polytechnical University|Northwestern Polytechnical University|Northwestern Polytechnical University|Northwestern Polytechnical University,0,Bel: Batch Equalization Loss for scene graph generation,https://doi.org/10.1007/s10044-023-01199-z,0.0,FALSE,en,FALSE,closed,Pattern Analysis and Applications,journal,2023-10-10,article
https://openalex.org/W4387564020,,Ege Özsoy|Tobias Czempiel|Evin Pınar Örnek|Ulrich Eck|Federico Tombari|Nassir Navab,Technical University of Munich|Technical University of Munich|Technical University of Munich|Technical University of Munich|Google (Switzerland)|Technical University of Munich|Technical University of Munich,14,Holistic OR domain modeling: a semantic scene graph approach,https://doi.org/10.1007/s11548-023-03022-w,7.05229843,FALSE,en,TRUE,hybrid,International Journal of Computer Assisted Radiology and Surgery,journal,2023-10-12,article
https://openalex.org/W4388855749,,Shan Yang|Ruofan Wang|Lijin Fang|Chule Yang|Yi Yang|Yufeng Yue,Beijing Institute of Technology|China Academy of Launch Vehicle Technology|Beijing Institute of Technology|Academy of Military Medical Sciences|Beijing Institute of Technology|Beijing Institute of Technology,0,Bidirectional Edge-Based 3D Scene Graph Generation from Point Clouds,https://doi.org/10.1109/icus58632.2023.10318268,0.0,FALSE,en,FALSE,closed,,,2023-10-13,article
https://openalex.org/W4388757893,,Jessica D’Souza|P. K. Aleema|Shayanashree. N Dhanyashree|Clita Fernandes|K. Kavitha|Chandra Naik,,2,Knowledge-Based Scene Graph Generation in Medical Field,https://doi.org/10.1109/discover58830.2023.10316715,0.36393668,FALSE,en,FALSE,closed,,,2023-10-13,article
https://openalex.org/W4387698267,"Scene graph generation (SGG) methods have suffered from a severe training bias towards frequent (head) predicate classes. Recent works owe it to the long-tailed distribution of predicates and alleviate the long-tailed problem to conduct de-biasing. However, the ""unbiased'' models are in turn biased to tail predicate classes, resulting in a significant performance loss on head predicate classes. The main cause of such a trade-off between head and tail predicates is the fact that multiple predicates from the head or tail ones can be labeled as the ground-truth. To this end, we propose a multi-expert de-biasing method (MED) for SGG that can produce unbiased scene graphs with minor influence on recognizing head predicates. We avoid the dilemma of balancing between head and tail predicates by adaptively classifying the predicates with multiple complementary models. Experiments on the Visual Genome dataset show that MED provides significant gains on mRecall@K without harming the performance on Recall@K, and achieves a state-of-the-art on the mean of Recall@K and mRecall@K.",Xuezhi Tong|Rui Wang|Lihua Jing,Tianjin University|Chinese Academy of Sciences|Institute of Information Engineering|Chinese Academy of Sciences|Institute of Information Engineering,0,Alleviating Training Bias with Less Cost via Multi-expert De-biasing Method in Scene Graph Generation,https://doi.org/10.1145/3607541.3616816,0.0,FALSE,en,TRUE,gold,,,2023-10-17,article
https://openalex.org/W4387698214,"Recent works on Scene Graph Generation (SGG) have been concentrating on solving the problem of long-tailed distribution. While these methods are making significant improvements on the tail predicate categories, they sacrifice the performance of the head ones severely. The major issue lies in the semantic ambiguity problem, which is the contradiction between the commonly used criterion and the nature of relationships in the SGG datasets. The models are evaluated with graph constraint, which allows merely one relationship between a pair of objects. However, the relationships are much more complex and can always be described from different views. For example, when a man is in front of a computer, we can also say he is watching it. Both options are plausible, describing the different aspects of the relationship. Which of them is determined to be the ground-truth is highly subjective. In this paper, we claim that the relationships should be considered from multiple views to avoid the semantic ambiguity. In other words, the model should provide all the possibilities, rather than being biased to any one of the options. To this end, we propose the Multi-View Predicate Recognition (MVPR), which separates the label set into multiple views and enables the model to represent and predict in a ""multi-view'' style. Specifically, MVPR can be divided into three parts: Adaptive Bounding Box for Predicate is proposed to help the model attend to the crucial areas for the predicate categories in different views; Multi-View Predicate Feature Learning is designed to separate the feature space of different views of predicate categories; Multi-View Predicate Prediction and Multi-View Graph Constraint are used to allow the model to provide multi-view predictions to accurately estimate ambiguous relationships. Experimental results on the Visual Genome dataset show that our MVPR can significantly improve the model performance on the SGG task, and achieves a new state-of-the-art.",Xuezhi Tong|Lihua Jing|C.L. Zou|Rui Wang,Tianjin University|Institute of Information Engineering|Chinese Academy of Sciences|Chinese Academy of Sciences|Institute of Information Engineering|Chinese Academy of Sciences|Institute of Information Engineering,0,Multi-View Predicate Recognition for Solving Semantic Ambiguity Problem in Scene Graph Generation,https://doi.org/10.1145/3607541.3616817,0.0,FALSE,en,TRUE,gold,,,2023-10-17,article
https://openalex.org/W4387885774,,Jian Cheng|Kaifang Long|Shuang Zhang|Tian Zhang|Lianbo Ma|Shi Cheng|Yinan Guo,China Coal Research Institute (China)|Northeastern University|Northeastern University|Northeastern University|Northeastern University|Shaanxi Normal University|China University of Mining and Technology,7,Text-Image Scene Graph Fusion for Multimodal Named Entity Recognition,https://doi.org/10.1109/tai.2023.3326416,1.27377838,FALSE,en,FALSE,closed,IEEE Transactions on Artificial Intelligence,journal,2023-10-23,article
https://openalex.org/W4387934928,,Guorong Li|Hanhua Ye|Yuankai Qi|Shuhui Wang|Laiyun Qing|Qingming Huang|Ming–Hsuan Yang,"University of Chinese Academy of Sciences|University of Chinese Academy of Sciences|University of Adelaide|Australian Centre for Robotic Vision|Institute of Computing Technology|Chinese Academy of Sciences|University of Chinese Academy of Sciences|University of Chinese Academy of Sciences|Google (United States)|Yonsei University|University of California, Merced",25,Learning Hierarchical Modular Networks for Video Captioning,https://doi.org/10.1109/tpami.2023.3327677,4.5492085,FALSE,en,FALSE,closed,IEEE Transactions on Pattern Analysis and Machine Intelligence,journal,2023-10-25,article
https://openalex.org/W4387969215,,Lianggangxu Chen|Jiale Lu|Youqi Song|Changbo Wang|Gaoqi He,East China Normal University|East China Normal University|East China Normal University|East China Normal University|East China Normal University|Chongqing Normal University,5,Beware of Overcorrection: Scene-induced Commonsense Graph for Scene Graph Generation,https://doi.org/10.1145/3581783.3612210,0.9098417,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4387969367,"Panoptic Scene Graph Generation (PSG) translates visual scenes to structured linguistic descriptions, i.e., mapping visual instances to subjects/objects, and their relationships to predicates. However, the annotators' preferences and semantic overlaps between predicates inevitably lead to the semantic mappings of multiple predicates to one relationship, i.e., biased-predicate annotations. As a result, with the contradictory mapping between visual and linguistics, PSG models are struggled to construct clear decision planes among predicates, so as to cause existing poor performances. Obviously, it is essential for the PSG task to tackle this multi-modal contradiction. Therefore, we propose a novel method that utilizes unbiased visual predicate representations for Biased-Annotation Identification (BAI) as a fundamental step for PSG/SGG tasks. Our BAI includes three main steps: predicate representation extraction, predicate representation debiasing, and biased-annotation identification. With flexible biased annotation processing methods, our BAI can act as a fundamental step of dataset debiasing. Experimental results demonstrate that our proposed BAI has achieved state-of-the-art performance, which promotes the performance of benchmark models to various degrees with ingenious biased annotation processing methods. Furthermore, our BAI shows great generalization and effectiveness on multiple datasets. Our codes are released at https://github.com/lili0415/BAI.",Li Li|Chenwei Wang|You Qin|Wei Ji|Renjie Liang,National University of Singapore|University of Electronic Science and Technology of China|National University of Singapore|National University of Singapore|Nanyang Technological University,9,Biased-Predicate Annotation Identification via Unbiased Visual Predicate Representation,https://doi.org/10.1145/3581783.3611847,1.63771506,FALSE,en,TRUE,gold,,,2023-10-26,article
https://openalex.org/W4387968684,,Zhiqing Chen|Yawei Luo|Jian Shao|Yi Yang|Chunping Wang|Lei Chen|Jun Xiao,Zhejiang University|Zhejiang University|Zhejiang University|Zhejiang University|||Zhejiang University,7,Dark Knowledge Balance Learning for Unbiased Scene Graph Generation,https://doi.org/10.1145/3581783.3612031,1.27377838,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4387968400,"Panoptic Scene Graph Generation (PSG) presents pixel-wise instance detection and localization, leading to comprehensive and precise scene graphs. Current methods employ conventional Scene Graph Generation (SGG) frameworks to solve the PSG problem, neglecting the fundamental differences between bounding boxes and masks, i.e., bounding boxes are allowed overlap but masks are not. Since segmentation from the panoptic head has deviations, non-overlapping masks may not afford complete instance information. Subsequently, in the training phase, incomplete segmented instances may not be well-aligned to annotated ones, causing mismatched relations and insufficient training. During the inference phase, incomplete segmentation leads to incomplete scene graph prediction. To alleviate these problems, we construct a novel two-stage framework for the PSG problem. In the training phase, we design a proposal matching strategy, which replaces deterministic segmentation results with proposals extracted from the off-the-shelf panoptic head for label alignment, thereby ensuring the all-matching of training samples. In the inference phase, we present an innovative concept of employing relation predictions to constrain segmentation and design a relation-constrained segmentation algorithm. By reconstructing the process of generating segmentation results from proposals using predicted relation results, the algorithm recovers more valid instances and predicts more complete scene graphs. The experimental results show overall superiority, effectiveness, and robustness against adversarial attacks.",Jiarui Yang|Chuan Wang|Zeming Liu|Jiahong Wu|Dongsheng Wang|Liang Yang|Xiaochun Cao,Institute of Information Engineering|Institute of Information Engineering|Beihang University||China University of Political Science and Law|Hebei University of Technology|Sun Yat-sen University,7,Focusing on Flexible Masks: A Novel Framework for Panoptic Scene Graph Generation with Relation Constraints,https://doi.org/10.1145/3581783.3612544,1.27377838,FALSE,en,TRUE,gold,,,2023-10-26,article
https://openalex.org/W4387969090,,Chenyang Lyu|Wenxi Li|Tianbo Ji|Longyue Wang|Liting Zhou|Cathal Gurrin|Linyi Yang|Yi Yu|Yvette Graham|Jennifer Foster,Dublin City University|Shanghai Jiao Tong University|Nantong University|Tencent (China)|Dublin City University|Dublin City University|Westlake University|National Institute of Informatics|Trinity College Dublin|Dublin City University,6,Graph-Based Video-Language Learning with Multi-Grained Audio-Visual Alignment,https://doi.org/10.1145/3581783.3612132,1.09181004,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4388190284,,Yulu Wang|Pengwen Dai|Xiaojun Jia|Zhitao Zeng|Rui Li|Xiaochun Cao,University of Chinese Academy of Sciences|Sun Yat-sen University|University of Chinese Academy of Sciences|University of Chinese Academy of Sciences|University of Chinese Academy of Sciences|Sun Yat-sen University,4,Hi-SIGIR: Hierachical Semantic-Guided Image-to-image Retrieval via Scene Graph,https://doi.org/10.1145/3581783.3612283,0.72787336,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4387968658,,Yiming Li|Xiaoshan Yang|Changsheng Xu,Zhengzhou University|University of Chinese Academy of Sciences|Institute of Automation|University of Chinese Academy of Sciences|Institute of Automation,1,Iterative Learning with Extra and Inner Knowledge for Long-tail Dynamic Scene Graph Generation,https://doi.org/10.1145/3581783.3612430,0.18196834,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4387968391,,Jiale Lu|Lianggangxu Chen|Youqi Song|Shaohui Lin|Changbo Wang|Gaoqi He,East China Normal University|East China Normal University|East China Normal University|East China Normal University|East China Normal University|East China Normal University,6,Prior Knowledge-driven Dynamic Scene Graph Generation with Causal Inference,https://doi.org/10.1145/3581783.3612249,1.09181004,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4388192171,,Tao Pu,Sun Yat-sen University,1,Video Scene Graph Generation with Spatial-Temporal Knowledge,https://doi.org/10.1145/3581783.3613433,0.18196834,FALSE,en,FALSE,closed,,,2023-10-26,article
https://openalex.org/W4388441133,"Scene graphs are structured representations that can clearly convey objects and the relationships between them, but are often heavily biased due to the highly skewed, long-tailed relational labeling in the dataset.Indeed, the visual world itself and its descriptions are biased.Therefore, Unbiased Scene Graph Generation (USGG) prefers to train models to eliminate long-tail effects as much as possible, rather than altering the dataset directly.To this end, we propose Geometric and Semantic Improvement (GSI) for USGG to mitigate this issue.First, to fully exploit the feature information in the images, geometric dimension and semantic dimension enhancement modules are designed.The geometric module is designed from the perspective that the position information between neighboring object pairs will affect each other, which can improve the recall rate of the overall relationship in the dataset.The semantic module further processes the embedded word vector, which can enhance the acquisition of semantic information.Then, to improve the recall rate of the tail data, the Class Balanced Seesaw Loss (CBSLoss) is designed for the tail data.The recall rate of the prediction is improved by penalizing the body or tail relations that are judged incorrectly in the dataset.The experimental findings demonstrate that the GSI method performs better than mainstream models in terms of the mean Recall@K (mR@K) metric in three tasks.The long-tailed imbalance in the Visual Genome 150 (VG150) dataset is addressed better using the GSI method than by most of the existing methods.",Ruhui Zhang|Pengcheng Xu|Kang Kang|You Yang,Chongqing Normal University|Chongqing University of Posts and Telecommunications|Chongqing Normal University|Chongqing Normal University,0,Geometric and Semantic Improvement for Unbiased Scene Graph Generation,https://doi.org/10.3837/tiis.2023.10.003,0.0,FALSE,en,TRUE,diamond,KSII Transactions on Internet and Information Systems,journal,2023-10-31,article
https://openalex.org/W4389342065,"Intelligent transport systems (ITS) have revolutionized the transportation industry by integrating cutting-edge technologies to enhance road safety, reduce traffic congestion and optimize the transportation network. Scene understanding is a critical component of ITS that enables real-time decision-making by interpreting the environment's contextual information. However, achieving accurate scene understanding requires vast amounts of labeled data, which can be costly and time-consuming. It is quite challenging to Understand traffic scene captured from vehicle mounted cameras. In recent times, the combination of road scene-graph representations and graph learning techniques has demonstrated superior performance compared to cutting-edge deep learning methods across various tasks such as action classification, risk assessment, and collision prediction. It's a grueling problem due to large variations under different illumination conditions. Transfer learning is a promising approach to address this challenge. Transfer learning involves leveraging pre-trained deep learning models on large-scale datasets to develop efficient models for new tasks with limited data. In the context of ITS, transfer learning can enable accurate scene understanding with less data by reusing learned features from other domains.&#x0D; This paper presents a comprehensive overview of the application of transfer learning for scene understanding in cross domain. It highlights the benefits of transfer learning for ITS and presents various transfer learning techniques used for scene understanding. This survey paper provides systematic review on cross domain outdoor scene understanding and transfer learning approaches from different perspective, presents information on current state of art and significant methods in choosing the right transfer learning model for specific scene understanding applications.",Et al. Deepa Mane,,1,A Review on Cross Weather Traffic Scene Understanding Using Transfer Learning for Intelligent Transport System,https://doi.org/10.17762/ijritcc.v11i10.8886,0.21420827,FALSE,en,TRUE,diamond,International Journal on Recent and Innovation Trends in Computing and Communication,journal,2023-11-07,review
https://openalex.org/W4388543957,,Wenwen Wei|Ping Wei|Jialu Qin|Zhimin Liao|Shuaijie Wang|Xiang Cheng|Meiqin Liu|Nanning Zheng,Xi'an Jiaotong University|Xi'an Jiaotong University|Xi'an Jiaotong University|Xi'an Jiaotong University|Xi'an Jiaotong University|Peking University|Xi'an Jiaotong University|Xi'an Jiaotong University,4,3D Scene Graph Generation From Point Clouds,https://doi.org/10.1109/tmm.2023.3331583,1.34402596,FALSE,en,FALSE,closed,IEEE Transactions on Multimedia,journal,2023-11-09,article
https://openalex.org/W4394995618,,Frederik Bark|Kevin Daun|Oskar von Stryk,Technical University of Darmstadt|Technical University of Darmstadt|Technical University of Darmstadt,3,Affordance-based Actionable Semantic Mapping and Planning for Mobile Rescue Robots,https://doi.org/10.1109/ssrr59696.2023.10499938,0.54590502,FALSE,en,FALSE,closed,,,2023-11-13,article
https://openalex.org/W4388642339,,Asim Unmesh|Rahul Jain|Jingyu Shi|V. K. Chaithanya Manam|Hyung‐gun Chi|Subramanian Chidambaram|Alexander J. Quinn|Karthik Ramani,Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette|Purdue University West Lafayette,8,Interacting Objects: A Dataset of Object-Object Interactions for Richer Dynamic Scene Representations,https://doi.org/10.1109/lra.2023.3332554,1.45574672,FALSE,en,FALSE,closed,IEEE Robotics and Automation Letters,journal,2023-11-13,article
https://openalex.org/W4398234303,,Lei Wang|Tao Zuo,Wuhan University of Science and Technology|Wuhan University of Science and Technology,1,A Keyword-Guided GATv2-LSTM Graph Question Answering Network,https://doi.org/10.1145/3652628.3652749,0.18196834,FALSE,en,FALSE,closed,,,2023-11-17,article
https://openalex.org/W4392940403,,Xiling He|Zhenfeng Xue|Xiongtao Zhang|Yong Liu,Zhejiang University|Huzhou University|Huzhou University|Zhejiang University|Huzhou University|Huzhou University|Zhejiang University,0,Learning to Simulate Labelled Datasets with an Image-Level Content Consistent Graph Constraint,https://doi.org/10.1109/cac59555.2023.10451580,0.0,FALSE,en,FALSE,closed,,,2023-11-17,article
https://openalex.org/W4388796305,"3D scene synthesis facilitates and benefits many real-world applications. Most scene generators focus on making indoor scenes plausible via learning from training data and leveraging extra constraints such as adjacency and symmetry. Although the generated 3D scenes are mostly plausible with visually realistic layouts, they can be functionally unsuitable for human users to navigate and interact with furniture. Our key observation is that human activity plays a critical role and sufficient free space is essential for human-scene interactions. This is exactly where many existing synthesized scenes fail—the seemingly correct layouts are often not fit for living. To tackle this, we present a human-aware optimization framework Haisor for 3D indoor scene arrangement via reinforcement learning, which aims to find an action sequence to optimize the indoor scene layout automatically. Based on the hierarchical scene graph representation, an optimal action sequence is predicted and performed via Deep Q-Learning with Monte Carlo Tree Search (MCTS), where MCTS is our key feature to search for the optimal solution in long-term sequences and large action space. Multiple human-aware rewards are designed as our core criteria of human-scene interaction, aiming to identify the next smart action by leveraging powerful reinforcement learning. Our framework is optimized end-to-end by giving the indoor scenes with part-level furniture layout including part mobility information. Furthermore, our methodology is extensible and allows utilizing different reward designs to achieve personalized indoor scene synthesis. Extensive experiments demonstrate that our approach optimizes the layout of 3D indoor scenes in a human-aware manner, which is more realistic and plausible than original state-of-the-art generator results, and our approach produces superior smart actions, outperforming alternative baselines.",Jia-Mu Sun|Jie Yang|Kaichun Mo|Yu‐Kun Lai|Leonidas Guibas|Lin Gao,Institute of Computing Technology|University of Chinese Academy of Sciences|Institute of Computing Technology|Stanford University|Nvidia (United States)|Cardiff University|Stanford University|Institute of Computing Technology|University of Chinese Academy of Sciences,8,<scp>Haisor</scp> : Human-aware Indoor Scene Optimization via Deep Reinforcement Learning,https://doi.org/10.1145/3632947,4.15960215,FALSE,en,TRUE,hybrid,ACM Transactions on Graphics,journal,2023-11-18,article
https://openalex.org/W4391489071,,Bo Lu|Tao Yang|Huanle Lu|Zunwen Chen|Xiaodong Duan,Dalian Minzu University|Minzu University of China|Minzu University of China|Dalian Minzu University|Minzu University of China|Dalian Minzu University|Dalian Minzu University|Minzu University of China|Dalian Minzu University|Minzu University of China,0,Transformer-based Deep Embedding Network for Scene Graph Generation,https://doi.org/10.1145/3603273.3635669,0.0,FALSE,en,FALSE,closed,,,2023-11-18,article
https://openalex.org/W4389113238,,Qipeng Li|Yuan Zhuang|Jianzhu Huai|Yiwen Chen|Alper Yılmaz,"State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing|Wuhan University|City University of Hong Kong, Shenzhen Research Institute|State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing|Wuhan University|State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing|Wuhan University|Wuhan University|State Key Laboratory of Information Engineering in Surveying Mapping and Remote Sensing|The Ohio State University",10,An efficient point cloud place recognition approach based on transformer in dynamic environment,https://doi.org/10.1016/j.isprsjprs.2023.11.013,5.19950268,FALSE,en,FALSE,closed,ISPRS Journal of Photogrammetry and Remote Sensing,journal,2023-11-28,article
